store_id,store_name,addr_id,addr_num,addr_st,addr_add,city,state,zip5,store_type,stype_num,store_group,stgrp_num,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020_Jan,Y2020,X,Y,method,match
st_004179,MARATHON MART 4,A190874,5950,Hawkinsville Rd,NA,Macon,GA,31216,Convenience Store,3,Small retail,4,1,1,1,0,0,0,0,0,0,0,0,0,1,1,-83.65529848,32.74177662,esri,PointAddress
st_004179,MARATHON MART 4,A190874,5950,Hawkinsville Rd,NA,Macon,GA,31216,Convenience Store,3,Small retail,4,1,1,1,0,0,0,0,0,0,0,0,0,1,1,-83.65529848,32.74177662,esri,PointAddress
st_004179,MARATHON MART 4,A190874,5950,Hawkinsville Rd,NA,Macon,GA,31216,Convenience Store,3,Small retail,4,1,1,1,0,0,0,0,0,0,0,0,0,1,1,-83.65529848,32.74177662,esri,PointAddress
st_004179,MARATHON MART 4,A190874,5950,Hawkinsville Rd,NA,Macon,GA,31216,Convenience Store,3,Small retail,4,1,1,1,0,0,0,0,0,0,0,0,0,1,1,-83.65529848,32.74177662,esri,PointAddress
st_004179,MARATHON MART 4,A190874,5950,Hawkinsville Rd,NA,Macon,GA,31216,Convenience Store,3,Small retail,4,1,1,1,0,0,0,0,0,0,0,0,0,1,1,-83.65529848,32.74177662,esri,PointAddress
st_004179,MARATHON MART 4,A190874,5950,Hawkinsville Rd,NA,Macon,GA,31216,Convenience Store,3,Small retail,4,1,1,1,0,0,0,0,0,0,0,0,0,1,1,-83.65529848,32.74177662,esri,PointAddress
st_004179,MARATHON MART 4,A190874,5950,Hawkinsville Rd,NA,Macon,GA,31216,Convenience Store,3,Small retail,4,1,1,1,0,0,0,0,0,0,0,0,0,1,1,-83.65529848,32.74177662,esri,PointAddress
st_004179,MARATHON MART 4,A190874,5950,Hawkinsville Rd,NA,Macon,GA,31216,Small Grocery Store,14,Grocer,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,-83.65529848,32.74177662,esri,PointAddress
st_004179,MARATHON MART 4,A190874,5950,Hawkinsville Rd,NA,Macon,GA,31216,Small Grocery Store,14,Grocer,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,-83.65529848,32.74177662,esri,PointAddress
st_004179,MARATHON MART 4,A190874,5950,Hawkinsville Rd,NA,Macon,GA,31216,Small Grocery Store,14,Grocer,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,-83.65529848,32.74177662,esri,PointAddress
st_004179,MARATHON MART 4,A190874,5950,Hawkinsville Rd,NA,Macon,GA,31216,Small Grocery Store,14,Grocer,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,-83.65529848,32.74177662,esri,PointAddress
st_004179,MARATHON MART 4,A190874,5950,Hawkinsville Rd,NA,Macon,GA,31216,Small Grocery Store,14,Grocer,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,-83.65529848,32.74177662,esri,PointAddress
st_004179,MARATHON MART 4,A190874,5950,Hawkinsville Rd,NA,Macon,GA,31216,Small Grocery Store,14,Grocer,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,-83.65529848,32.74177662,esri,PointAddress
st_004179,MARATHON MART 4,A190874,5950,Hawkinsville Rd,NA,Macon,GA,31216,Small Grocery Store,14,Grocer,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,-83.65529848,32.74177662,esri,PointAddress
st_004179,MARATHON MART 4,A190874,5950,Hawkinsville Rd,NA,Macon,GA,31216,Small Grocery Store,14,Grocer,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,-83.65529848,32.74177662,esri,PointAddress
st_004199,Rite Aid 11752,A279797,1550,Kennesaw Due West Rd NW,NA,Kennesaw,GA,30152,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-84.62872,33.99142,usda,NA
st_004239,JUNE BUG'S GROCERY,A197324,1905,SOUTH MADISON STREET,NA,ALBANY,GA,31701,Convenience Store,3,Small retail,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-84.16076374,31.55165706,esri,PointAddress
st_004262,WALGREENS 6208,A348327,204,Jonesboro Rd,NA,McDonough,GA,30253,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-84.1666,33.45295,usda,NA
st_004264,Griffins II,A173307,101,E Main Street,NA,HOBOKEN,GA,31542,Convenience Store,3,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,1,0,0,-82.13491,31.18117,usda,NA
st_004373,DIYA FOODS,A102683,202,W Church St,NA,Americus,GA,31709,Convenience Store,3,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-84.23407,32.07033,usda,NA
st_004432,Bo Bo II Seafood,A049503,351,Deal St,Unit A,Hinesville,GA,31313,Seafood Specialty,13,Specialty,5,1,1,1,1,1,1,1,1,1,1,0,0,0,0,-81.6088,31.83405,usda,NA
st_004521,CITY MARKET,A076299,417,N Central Ave,NA,Atlanta,GA,30354,Convenience Store,3,Small retail,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-84.40267613,33.65527337,esri,StreetAddress
st_004579,Walmart SUPERCENTER 5275,A353344,6435,Bells Ferry Rd,NA,Woodstock,GA,30189,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-84.58264,34.11428,usda,NA
st_004580,Walmart SUPERCENTER 5363,A353377,11465,TARA BLVD,NA,LOVEJOY,GA,30250,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-84.32336,33.44434,usda,NA
st_004587,ANDY FOOD MART 4,A031657,355,GA Highway 247 S,NA,Bonaire,GA,31005,Convenience Store,3,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,1,0,0,-83.59411,32.56881,usda,NA
st_004595,Walmart SUPERCENTER 5392,A353392,980,W Parker St,NA,Baxley,GA,31513,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-82.35982,31.78227,usda,NA
st_004599,Walmart SUPERCENTER 5422,A353409,500,E Alice St,NA,Bainbridge,GA,39819,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-84.56866,30.89165,usda,NA
st_004621,COLUMBUS WHOLESALE,A078981,941,9th St,NA,Colombus,GA,31901,Meat/Poultry Specialty,9,Specialty,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-84.98044449,32.46282999,esri,StreetAddress
st_004626,BROOKFIELD GENERAL STORE,A053683,2554,HIGHWAY 82 EAST,NA,BROOKFIELD,GA,31727,Convenience Store,3,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,1,0,0,-83.39444,31.41614,usda,NA
st_004699,EZ Corner 44,A138820,521,S Slappey Blvd,NA,Albany,GA,31701,Convenience Store,3,Small retail,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-84.17627134,31.56912807,esri,StreetAddress
st_004741,Natural Produce,A035814,209,Edgewood Ave SE,NA,Atlanta,GA,30303,Fruits/Veg Specialty,7,Specialty,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-84.38001,33.75437,usda,NA
st_004755,KINGSLAND MART,A202188,800,E King Ave,NA,Kingsland,GA,31548,Convenience Store,3,Small retail,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-81.68027202,30.80044531,esri,NA
st_004764,SPEED TRACK,A304931,201,W 3rd St,NA,Donalsonville,GA,39845,Convenience Store,3,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,0,0,0,-84.88421,31.04044,usda,NA
st_004768,MARATHON FOOD MART,A227397,103,Chapman Rd,NA,Byron,GA,31008,Convenience Store,3,Small retail,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-83.74562079,32.6590451,esri,PointAddress
st_004833,RAY'S BUTCHER SHOP,A274766,650,HENDERSON DR,SUITE 106,CARTERSVILLE,GA,30120,Meat/Poultry Specialty,9,Specialty,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-84.81803732,34.15306436,esri,PointAddress
st_004846,L A LOTTO GROCERY,A208820,2802,WARD LAKE DR,NA,ELLENWOOD,GA,30294,Convenience Store,3,Small retail,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-84.27524184,33.65588552,esri,PointAddress
st_004989,AMMONS FRESH QUALITY MEATS,A030966,715,N Merrimac Dr,NA,Fitzgerald,GA,31750,Small Grocery Store,14,Grocer,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-83.26499817,31.72239025,esri,NA
st_005167,LA NACIONAL,A211630,4403,17th Ave,NA,Columbus,GA,31904,Convenience Store,3,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-84.96651,32.50614,usda,NA
st_005232,Browns Food Service,A054543,3659,Atlanta Hwy,NA,Dallas,GA,30132,Small Grocery Store,14,Grocer,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,-84.78098944,33.90970928,esri,PointAddress
st_005305,LAKESIDE MART,A213749,142,GA Highway 243,NA,Ivey,GA,31031,Convenience Store,3,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,0,0,0,-83.29745,32.908,usda,NA
st_005309,JOHNSON'S GROCERY # 2,A195774,1010,S Washington St,NA,Quitman,GA,31643,Convenience Store,3,Small retail,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-83.55760452,30.77812208,esri,StreetAddress
st_005316,ROCK STORE,A283820,3403,Kingston Hwy NE,NA,Rome,GA,30161,Convenience Store,3,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-85.06482,34.25434,usda,NA
st_005348,POPWELL GROCERY,A264103,0,RR 1 Box 837,NA,Hortense,GA,31543,Convenience Store,3,Small retail,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-81.85571,31.24305,esri,Postal
st_005352,DRAGON FUEL & FOOD,A127924,839,Park Ave SE,NA,Lindale,GA,30147,Convenience Store,3,Small retail,4,1,1,1,1,1,1,1,1,1,1,0,0,0,0,-85.17536026,34.17226166,esri,PointAddress
st_005358,DOLLAR GENERAL 6980,A115618,13695,Highway 9 N,Ste 107,Alpharetta,GA,30004,Combination Grocery/Other,2,Small retail,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-84.2692311,34.11443395,esri,PointAddress
st_005417,MIMI MART LATINO,A236091,3669,Clairmont Rd,NA,Chamblee,GA,30341,Small Grocery Store,14,Grocer,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-84.30940456,33.86688878,esri,StreetAddress
st_005425,Bilal Halal Meat and Grocery,A047280,3408,Clairmont Rd NE,NA,Atlanta,GA,30319,Convenience Store,3,Small retail,4,1,1,1,1,1,1,1,1,1,0,0,0,0,0,-84.31164778,33.8589967,esri,StreetAddress
st_005429,Flint River Grocery 2,A155348,2450,PINE STREET,NA,UNADILLA,GA,31091,Convenience Store,3,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-83.73575,32.26364,usda,NA
st_005435,TAYLOR'S GROCERY,A322853,1698,GA Highway 56 E,NA,Lyons,GA,30436,Convenience Store,3,Small retail,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-82.30139755,32.06520302,esri,PointAddress
st_005483,"Steakhouse Columbus, LLC",A310242,1205,49th St,NA,Columbus,GA,31904,Delivery Route,4,Other store,3,1,1,1,1,1,1,1,1,1,1,1,0,0,0,-84.97292,32.51211,usda,NA
st_005498,C Mart,A057521,73,S Oak St,NA,Lakeland,GA,31635,Convenience Store,3,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-83.0698,31.03646,usda,NA
st_005646,Kmart 4719,A203199,102,Hicks Dr SE,NA,Rome,GA,30161,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-85.16316,34.25227,usda,NA
st_005694,WEST ATLANTA FOOD STORE,A265393,3660,Martin Luther King Jr Dr SW,NA,Atlanta,GA,30331,Convenience Store,3,Small retail,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-84.50837358,33.76228635,esri,NA
st_005705,DISCOUNT TOBACCO AND CIGS,A102323,0,EAST 16TH AVENUE,NA,CORDELE,GA,31015,Small Grocery Store,14,Grocer,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-83.77762711,31.96357983,esri,StreetAddress
st_005750,PUBLIX 1096,A266791,6110,Cedarcrest Rd NW,NA,Acworth,GA,30101,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-84.72679,34.06269,usda,NA
st_005753,US Food Store,A336534,1315,Augusta Ave,NA,Savannah,GA,31415,Convenience Store,3,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-81.11801,32.08243,usda,NA
st_005759,KP ONE STOP INC,A204344,374,Blakely St,NA,Cuthbert,GA,39840,Convenience Store,3,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,1,0,0,-84.79152,31.75431,usda,NA
st_005816,THE STORE,A326960,456,Second Ave,NA,Omaha,GA,31821,Small Grocery Store,14,Grocer,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-85.01302731,32.15010165,esri,StreetAddress
st_005864,CARCERIA Y TIENDA EL PROGRESSO 5,A059501,8126,Highway 85,Ste G,Riverdale,GA,30274,Medium Grocery Store,10,Grocer,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,-84.41921573,33.53282749,esri,StreetAddress
st_005910,ONE STOP FOOD,A250651,1404,W Oakridge Dr,NA,Albany,GA,31707,Convenience Store,3,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-84.18896,31.5491,usda,NA
st_005931,THE CORNER STORE,A324893,501,Eve St,NA,Augusta,GA,30904,Convenience Store,3,Small retail,4,1,1,1,1,1,0,0,0,0,0,0,0,1,1,-81.99735695,33.48275662,esri,StreetAddress
st_006053,CARROLLS SAUSAGE & MEATS,A061362,118,Philema Rd Ste D,NA,Albany,GA,31701,Medium Grocery Store,10,Grocer,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,-84.15321,31.60964,usda,NA
st_006097,DOLLAR GENERAL 5850,A114758,3,Lance St,NA,Blue Ridge,GA,30513,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-84.30375,34.88018,usda,NA
st_006098,DOLLAR GENERAL 6927,A115574,42,S Robinson St,NA,Lenox,GA,31637,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-83.46517,31.27152,usda,NA
st_006101,DOLLAR GENERAL 6822,A115481,575,Pine Rd,NA,Newnan,GA,30263,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-84.78255,33.33099,usda,NA
st_006111,SHIELD'S GROCERY,A283166,145,Sycamore St,NA,Decatur,GA,30030,Convenience Store,3,Small retail,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-84.29556446,33.77445622,esri,NA
st_006165,J & J GROCERY,A189950,506,E Martin Luther King Jr Dr,NA,Sylvester,GA,31791,Convenience Store,3,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-83.8298,31.52351,usda,NA
st_006188,AUM FOOD MART,A036054,2564,PINE ST,NA,UNADILLA,GA,31091,Convenience Store,3,Small retail,4,1,1,1,1,1,1,0,0,0,0,0,0,0,0,-83.735388,32.265414,esri,PointAddress
st_006215,CASCADE FOOD MART,A061735,2247,Cascade Rd SW,NA,Atlanta,GA,30311,Convenience Store,3,Small retail,4,1,1,1,1,1,1,0,0,0,0,0,0,1,1,-84.46206752,33.72253438,esri,PointAddress
st_006228,R&D FISH FARMS,A272241,1167,Weems Rd,NA,Molena,GA,30258,Direct Marketing Farmer,5,Local foods,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,-84.40528,32.98941,usda,NA
st_006238,STOP & SHOP EXPRESS,A311997,10,W Highway 5,NA,Whitesburg,GA,30185,Convenience Store,3,Small retail,4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,-84.91263121,33.49120246,esri,NA
st_006239,FREEWAY CHEVRON,A161803,361,N Expressway,NA,Griffin,GA,30223,Convenience Store,3,Small retail,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-84.28777233,33.25366517,esri,NA
st_006274,Citgo Food Mart,A075826,1990,Donald Lee Hollowell Pkwy NW,NA,Atlanta,GA,30318,Convenience Store,3,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-84.44958,33.77654,usda,NA
st_006278,Bobbys Food Mart,A049762,327,1st Ave,NA,Rochelle,GA,31079,Small Grocery Store,14,Grocer,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,-83.46848069,31.95058276,esri,StreetAddress
st_006346,Express Food Mart,A137822,701,Eisenhower Pkwy,NA,Macon,GA,31206,Convenience Store,3,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-83.64811,32.81403,usda,NA
st_006390,A & H FOOD MART 2,A018267,432,Roundtree Dr SW,NA,Dawson,GA,39842,Convenience Store,3,Small retail,4,1,1,1,1,1,1,1,1,1,1,0,0,1,1,-84.44810063,31.77210954,esri,NA
st_006447,DOLLAR GENERAL 5706,A114694,8532,Alabama Hwy,NA,Ringgold,GA,30736,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-85.14219,34.87064,usda,NA
st_006475,Fred's Store 1313,A160661,790,Highway 341 S,NA,Barnesville,GA,30204,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,0,0,0,-84.15681,33.03881,usda,NA
st_006604,NIFTY FOOD MART,A245875,3226,S Highway 27,NA,Moreland,GA,30259,Super Store,15,Supermarket,6,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-84.76514095,33.27878104,esri,PointAddress
st_006608,HARVEY'S SUPERMARKET 2310,A178612,4036,Bemiss Rd,NA,Valdosta,GA,31605,Supermarket,16,Supermarket,6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,-83.26285301,30.91052813,esri,PointAddress
st_006644,DOLLAR GENERAL 7441,A116026,3044,Pine Chapel Rd NE,NA,Resaca,GA,30735,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,1,0,0,-84.86472,34.59862,usda,NA
st_006645,DOLLAR GENERAL 9136,A117443,1670,Hiram Douglasville Hwy,NA,Hiram,GA,30141,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-84.76466,33.86854,usda,NA
st_006652,FASTWAY FOOD MART,A100457,415,Hartwell St,NA,Royston,GA,30662,Convenience Store,3,Small retail,4,1,1,0,0,0,0,0,0,0,0,0,0,1,1,-83.10313482,34.28757989,esri,NA
st_006655,ANDYS FOOD MART 2,A031686,1101,N Houston Rd,NA,Warner Robins,GA,31093,Convenience Store,3,Small retail,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-83.64149517,32.64345828,esri,NA
st_006656,Discount Food Mart,A101907,1031,Georgia Highway 100 S,NA,Tallapoosa,GA,30176,Convenience Store,3,Small retail,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-85.26184766,33.6874058,esri,PointAddress
st_006697,FAST LANE FOODS,A151703,4522,Villa Rica Hwy,NA,Dallas,GA,30157,Convenience Store,3,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-84.85522,33.85124,usda,NA
st_006789,OCONEE FOOD MART,A153735,8851,Macon Hwy,NA,Athens,GA,30606,Convenience Store,3,Small retail,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-83.40118302,33.90977535,esri,NA
st_006836,COUNTRY'S BEST,A082780,204,W Railroad Ave,NA,Cochran,GA,31014,Small Grocery Store,14,Grocer,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-83.36536205,32.38865794,esri,StreetAddress
st_006901,SHELL FOOD MART,A298478,515,E Broadway St,NA,Griffin,GA,30223,Convenience Store,3,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-84.2559,33.2506,usda,NA
st_006959,B P Food Mart,A037824,87,Gawin Dr,NA,Warner Robins,GA,31093,Convenience Store,3,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,1,0,0,-83.65881,32.64,usda,NA
st_006960,EZ SHOPPER,A139076,3235,Martin Luther King Jr Dr SW,NA,Atlanta,GA,30311,Convenience Store,3,Small retail,4,1,1,1,1,1,1,0,0,0,1,1,0,0,0,-84.49288,33.75254,usda,NA
st_006972,SUNNY MINI FOOD MART,A315188,910,Ml King Jr Dr,NA,Fort Valley,GA,31030,Convenience Store,3,Small retail,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-83.87756187,32.54202477,esri,PointAddress
st_006974,Shell Food Mart,A298286,12005,Watson Blvd,NA,Byron,GA,31008,Convenience Store,3,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-83.74036,32.61389,usda,NA
st_007010,KROGER STORE 620,A206117,115,Bill Wigington Pkwy,NA,Jasper,GA,30143,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-84.46108,34.46643,usda,NA
st_007079,Amerimart,A030458,1008,Bay St,NA,Brunswick,GA,31520,Convenience Store,3,Small retail,4,1,1,1,1,1,1,1,0,1,1,1,1,1,1,-81.49482,31.14285,usda,NA
st_007094,CARNICERIA JALISIENSE,A060401,5895,Jimmy Carter Blvd,NA,Norcross,GA,30071,Combination Grocery/Other,2,Small retail,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-84.21092812,33.92076774,esri,PointAddress
st_007094,CARNICERIA JALISIENSE,A060401,5895,Jimmy Carter Blvd,NA,Norcross,GA,30071,Combination Grocery/Other,2,Small retail,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-84.21092812,33.92076774,esri,PointAddress
st_007094,CARNICERIA JALISIENSE,A060401,5895,Jimmy Carter Blvd,NA,Norcross,GA,30071,Combination Grocery/Other,2,Small retail,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-84.21092812,33.92076774,esri,PointAddress
st_007094,CARNICERIA JALISIENSE,A060401,5895,Jimmy Carter Blvd,NA,Norcross,GA,30071,Combination Grocery/Other,2,Small retail,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-84.21092812,33.92076774,esri,PointAddress
st_007094,CARNICERIA JALISIENSE,A060401,5895,Jimmy Carter Blvd,NA,Norcross,GA,30071,Combination Grocery/Other,2,Small retail,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-84.21092812,33.92076774,esri,PointAddress
st_007094,CARNICERIA JALISIENSE,A060401,5895,Jimmy Carter Blvd,NA,Norcross,GA,30071,Combination Grocery/Other,2,Small retail,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-84.21092812,33.92076774,esri,PointAddress
st_007094,CARNICERIA JALISIENSE,A060401,5895,Jimmy Carter Blvd,NA,Norcross,GA,30071,Combination Grocery/Other,2,Small retail,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-84.21092812,33.92076774,esri,PointAddress
st_007094,CARNICERIA JALISIENSE,A060401,5895,Jimmy Carter Blvd,NA,Norcross,GA,30071,Combination Grocery/Other,2,Small retail,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-84.21092812,33.92076774,esri,PointAddress
st_007094,CARNICERIA JALISIENSE,A060401,5895,Jimmy Carter Blvd,NA,Norcross,GA,30071,Combination Grocery/Other,2,Small retail,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-84.21092812,33.92076774,esri,PointAddress
st_007094,CARNICERIA JALISIENSE,A060401,5895,Jimmy Carter Blvd,NA,Norcross,GA,30071,Combination Grocery/Other,2,Small retail,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-84.21092812,33.92076774,esri,PointAddress
st_007094,CARNICERIA JALISIENSE,A060401,5895,Jimmy Carter Blvd,NA,Norcross,GA,30071,Combination Grocery/Other,2,Small retail,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-84.21092812,33.92076774,esri,PointAddress
st_007094,CARNICERIA JALISIENSE,A060401,5895,Jimmy Carter Blvd,NA,Norcross,GA,30071,Combination Grocery/Other,2,Small retail,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-84.21092812,33.92076774,esri,PointAddress
st_007094,CARNICERIA JALISIENSE,A060401,5895,Jimmy Carter Blvd,NA,Norcross,GA,30071,Combination Grocery/Other,2,Small retail,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-84.21092812,33.92076774,esri,PointAddress
st_007094,CARNICERIA JALISIENSE,A060401,5895,Jimmy Carter Blvd,NA,Norcross,GA,30071,Combination Grocery/Other,2,Small retail,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-84.21092812,33.92076774,esri,PointAddress
st_007094,CARNICERIA JALISIENSE,A060401,5895,Jimmy Carter Blvd,NA,Norcross,GA,30071,Combination Grocery/Other,2,Small retail,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-84.21092812,33.92076774,esri,PointAddress
st_007094,CARNICERIA JALISIENSE,A060401,5895,Jimmy Carter Blvd,NA,Norcross,GA,30071,Combination Grocery/Other,2,Small retail,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-84.21092812,33.92076774,esri,PointAddress
st_007094,CARNICERIA JALISIENSE,A060401,5895,Jimmy Carter Blvd,NA,Norcross,GA,30071,Combination Grocery/Other,2,Small retail,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-84.21092812,33.92076774,esri,PointAddress
st_007094,CARNICERIA JALISIENSE,A060401,5895,Jimmy Carter Blvd,NA,Norcross,GA,30071,Combination Grocery/Other,2,Small retail,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-84.21092812,33.92076774,esri,PointAddress
st_007094,CARNICERIA JALISIENSE,A060401,5895,Jimmy Carter Blvd,NA,Norcross,GA,30071,Combination Grocery/Other,2,Small retail,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-84.21092812,33.92076774,esri,PointAddress
st_007094,CARNICERIA JALISIENSE,A060401,5895,Jimmy Carter Blvd,NA,Norcross,GA,30071,Combination Grocery/Other,2,Small retail,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-84.21092812,33.92076774,esri,PointAddress
st_007094,CARNICERIA JALISIENSE,A060401,5895,Jimmy Carter Blvd,NA,Norcross,GA,30071,Combination Grocery/Other,2,Small retail,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-84.21092812,33.92076774,esri,PointAddress
st_007094,CARNICERIA JALISIENSE,A060401,5895,Jimmy Carter Blvd,NA,Norcross,GA,30071,Combination Grocery/Other,2,Small retail,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-84.21092812,33.92076774,esri,PointAddress
st_007094,CARNICERIA JALISIENSE,A060401,5895,Jimmy Carter Blvd,NA,Norcross,GA,30071,Combination Grocery/Other,2,Small retail,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-84.21092812,33.92076774,esri,PointAddress
st_007094,CARNICERIA JALISIENSE,A060401,5895,Jimmy Carter Blvd,NA,Norcross,GA,30071,Combination Grocery/Other,2,Small retail,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-84.21092812,33.92076774,esri,PointAddress
st_007094,CARNICERIA JALISIENSE,A060401,5895,Jimmy Carter Blvd,NA,Norcross,GA,30071,Combination Grocery/Other,2,Small retail,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-84.21092812,33.92076774,esri,PointAddress
st_007094,CARNICERIA JALISIENSE,A060401,5895,Jimmy Carter Blvd,NA,Norcross,GA,30071,Combination Grocery/Other,2,Small retail,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-84.21092812,33.92076774,esri,PointAddress
