store1id,store1name,store2name,store2name_1,address_distence,name_distance,address1,address2,add_dist,dup
dollar general 7721,st_143955,dollar general 7724,st_151600,28,1,310 SE Avenue B_NA_Carrabelle_FL_32322,2999 State St_NA_Waycross_GA_31503,28,0
dollar general 7788,st_244096,dollar general 7792,st_062554,25,2,2535 E Arkansas Ln_Ste 333_Arlington_TX_76010,6060 E Mockingbird Ln_Ste 2_Dallas_TX_75206,28,0
dollar general 9672,st_142673,dollar general 9680,st_001967,29,2,6611 Fm 2004 Rd_NA_Hitchcock_TX_77563,3419 N Prospect Rd_NA_Peoria_IL_61603,28,0
dollar general 9865,st_030792,dollar general 9878,st_022899,27,2,825 S Holland Sylvania Rd_NA_Toledo_OH_43615,9030 Looney Rd_NA_Piqua_OH_45356,28,0
dollar tree 0465,st_052581,dollar tree 0527,st_052582,29,3,233 Lakeshore Pkwy_NA_Birmingham_AL_35209,2414 Kimble Rd Ste H_NA_Selma_AL_36703,28,0
dollar tree 1645,st_018629,dollar tree 1658,st_172965,29,2,2301 Route 130 S_NA_Cinnaminson_NJ_8077,1539 Lehigh St_NA_Allentown_PA_18103,28,0
dollar tree 1971,st_037032,dollar tree 1976,st_065031,29,1,160 W Ellendale Ave_NA_Dallas_OR_97338,3308 Arden Way_NA_Sacramento_CA_95825,28,0
dollar tree 2336,st_258491,dollar tree 2346,st_033916,26,1,1229 E Market St_Ste T-5_Clarksville_AR_72830,1420 NE Halsey St_NA_Portland_OR_97232,28,0
dollar tree 4073,st_191187,dollar tree 4092,st_319136,34,2,12625 Frederick St_NA_Moreno Valley_CA_92553,220 S Locust St_NA_Dubuque_IA_52003,28,0
dollar tree 5409,st_345008,dollar tree 5428,st_389132,29,2,656 Carlyle Ave_NA_Belleville_IL_62221,11502 Jamaica Ave_NA_Richmond Hill_NY_11418,28,0
dollar tree 6214,st_393475,dollar tree 6216,st_387422,28,1,4225 W Armitage Ave_NA_Chicago_IL_60639,5831 Firestone Blvd_NA_South Gate_CA_90280,28,0
dollar tree 6219,st_406999,dollar tree 6233,st_393893,28,2,7520 S Ashland Ave_NA_Chicago_IL_60620,11307 Hawthorne Blvd_NA_Inglewood_CA_90304,28,0
family dollar 11397,st_381429,family dollar 11419,st_413134,31,3,1345 Atlantic Hwy_NA_Waldoboro_ME_4572,7985 Fultonrose Rd_NA_Roseville_OH_43777,28,0
family dollar 2222,st_049683,family dollar 2272,st_207434,28,1,1821 E Michigan Ave_NA_Ypsilanti_MI_48198,239 E Main St_NA_Middletown_NY_10940,28,0
family dollar 2467,st_191681,family dollar 2589,st_191683,31,3,1868 Homeville Rd_NA_West Mifflin_PA_15122,306 1st St_NA_Apollo_PA_15613,28,0
family dollar 5292,st_188215,family dollar 5371,st_191336,28,3,917 E Park Ave_NA_Fairmont_WV_26554,194 Broadway_NA_Long Branch_NJ_7740,28,0
family dollar 6592,st_180579,family dollar 6651,st_040319,26,3,2591 Tidewater Dr_NA_Norfolk_VA_23509,642 E 47th St_NA_Chicago_IL_60653,28,0
family dollar 8929,st_296838,family dollar 8969,st_287425,30,1,681 St Rte 125_NA_Cincinnati_OH_45245,12 Catamount Rd_NA_Pittsfield_NH_3263,28,0
family dollar store 10238,st_328362,family dollar store 10318,st_314476,30,2,1400 E Main St_NA_Brawley_CA_92227,2526 Lincoln Rd_NA_Hattiesburg_MS_39402,28,0
family dollar store 2929,st_187501,family dollar store 2941,st_051311,33,2,2015 N Main St_NA_Miami_OK_74354,508 W Marion Ave_NA_Crystal Springs_MS_39059,28,0
family dollar store 6106,st_057714,family dollar store 6131,st_189650,34,2,6330 Holly Rd_NA_Corpus Christi_TX_78412,4300 E 10th St_NA_Greenville_NC_27858,28,0
family mini mart,st_215812,family minimarket,st_325986,26,3,721 Roswell St NE_NA_Marietta_GA_30060,390 Fairview Ave_NA_Fairview_NJ_07022,28,0
fas mart 110,st_267594,fas mart 111,st_138144,33,1,1105 Brookdale St_NA_Martinsville_VA_24112,2070 Philpott Rd_NA_South Boston_VA_24592,28,0
fas mart 215,st_136681,fas mart 222,st_297994,31,2,28488 Lankford Hwy_NA_Melfa_VA_23410,788 Garfield Pkwy_NA_Bethany Beach_DE_19930,28,0
fast break,st_020257,fast break,st_122603,29,0,5422 W Farmington Rd_NA_Peoria_IL_61604,840 Emma Rd_NA_Asheville_NC_28806,28,0
food king #4,st_158060,food king 7,st_090382,27,2,2219 N Main St_NA_Ellerbe_NC_28338,915 6th St N_NA_Texas City_TX_77590,28,0
food lion 2119,st_062252,food lion 2130,st_191972,34,2,50 Coast Guard Dr_NA_Kearneysville_WV_25430,301 S Willis Dr_NA_Shallotte_NC_28470,28,0
freds store 1078,st_016449,freds store 1100,st_009807,25,3,1014 S Hutchinson Ave_NA_Adel_GA_31620,6064 Stage Rd_NA_Bartlett_TN_38134,28,0
freds store 1100,st_009807,freds store 1168,st_008811,31,2,6064 Stage Rd_NA_Bartlett_TN_38134,964 Brookway Blvd_NA_Brookhaven_MS_39601,28,0
freds store 1280,st_009755,freds store 1323,st_007872,29,3,1009 N 3rd Ave_NA_Chatsworth_GA_30705,109 Chevy Ln_Ste B_Bunkie_LA_71322,28,0
freds store 2368,st_014436,freds store 2378,st_015473,26,1,3985 Cottage Hill Rd_NA_Mobile_AL_36609,1150 N Jefferson St_NA_Monticello_FL_32344,28,0
fresh & easy 1035,st_054571,fresh & easy 1048,st_056041,29,2,3220 S Nellis Blvd_NA_Las Vegas_NV_89121,7812 N 12th St_NA_Phoenix_AZ_85020,28,0
genuardi 0032,st_112981,genuardi 3001,st_112874,31,3,168 N Flowers Mill Rd_NA_Langhorne_PA_19047,1930 W MAIN ST_NA_NORRISTOWN_PA_19403,28,0
gordon food service mp66,st_086622,gordon food service mp67,st_085518,24,1,8146 S Cicero Ave_NA_Burbank_IL_60459,7835 Convention Blvd_NA_Warren_MI_48092,28,0
gray's country oasis,st_019616,gray's country store,st_259044,25,5,7652 Highway 64 E_NA_Selmer_TN_38375,228 Main St_NA_Rocky_OK_73661,28,0
guerreros fruits,st_008600,guerreros market,st_171303,26,5,101 LLANO GRANDE_NA_PROGRESO_TX_78579,106 SE Second St_NA_Ontario_OR_97914,28,0
handy mart,st_075888,handy mart,st_341478,31,0,1410 Ocean Beach Hwy_NA_Longview_WA_98632,141 E Roller Ave_NA_Decatur_AR_72722,28,0
hardings market 346,st_104011,hardings market 388,st_161186,26,2,68977 M 62_NA_Edwardsburg_MI_49112,3750 W Centre Ave_NA_Portage_MI_49024,28,0
jet pep,st_284376,jet pep #319,st_246226,31,5,13288 Highway 113_NA_Brewton_AL_36426,582 W Grand Ave_NA_Rainbow City_AL_35906,28,0
jewel 3076,st_066372,jewel 3111,st_066731,31,3,1276 N Main St_NA_Crown Point_IN_46307,1227 Naper Blvd_NA_Naperville_IL_60540,28,0
jiffy food mart,st_068833,jiffy food stop,st_069019,31,4,1505 Robertson Blvd_NA_Chowchilla_CA_93610,5851 S Elm Ave_NA_Fresno_CA_93706,28,0
kmart 4751,st_105839,kmart 4762,st_118259,28,2,710 W Tehachapi Blvd_NA_Tehachapi_CA_93561,3625 E 18th St_NA_Antioch_CA_94509,28,0
kmart 4867,st_114726,kmart 4873,st_116485,29,2,100 Main St N_NA_Southbury_CT_6488,2209 W DEKALB_NA_CAMDEN_SC_29020,28,0
kroger 478,st_321977,kroger 478,st_116492,28,0,3162 Johnson Ferry Rd_NA_Marietta_GA_30062,2380 Mount Pleasant Rd_NA_Hernando_MS_38632,28,0
kroger 589,st_423561,kroger 596,st_080814,29,2,4650 W University Dr_NA_Prosper_TX_75078,210 Franklin Rd_NA_Brentwood_TN_37027,28,0
kroger 770,st_094877,kroger 780,st_180278,28,1,151 N Beaver Ln_NA_Beaver_WV_25813,10645 Dixie Hwy_NA_Louisville_KY_40272,28,0
kroger store 488,st_123370,kroger store 547,st_156449,27,3,1160 Moreland Ave SE_NA_Atlanta_GA_30316,13661 Colson St_NA_Dearborn_MI_48126,28,0
longs 0471,st_150136,longs 0489,st_150152,26,2,1324 San Carlos Ave_NA_San Carlos_CA_94070,3500 Palmer Dr_NA_Cameron Park_CA_95682,28,0
longs 70,st_149857,longs 79,st_149865,28,1,576 E El Camino Real_NA_Sunnyvale_CA_94087,2170 Fremont St_NA_Monterey_CA_93940,28,0
main street market,st_076866,main street market,st_053485,32,0,191 SW Main Ct_NA_Warrenton_OR_97146,208 Main St_NA_Stockton Springs_ME_04981,28,0
marathon 40,st_400394,marathon 4101,st_286253,31,2,9190 SW 40th St_NA_Miami_FL_33165,4101 Woodville Rd_NA_Northwood_OH_43619,28,0
meijer inc 127,st_075229,meijer inc 148,st_082233,30,2,4522 Elkhart Rd_NA_Goshen_IN_46526,888 Eastgate North Rd_NA_Cincinnati_OH_45245,28,0
mekong market,st_054515,mekong market,st_202810,29,0,2230 E Anaheim St_NA_Long Beach_CA_90804,4031 E Belknap St_NA_Haltom City_TX_76111,28,0
mini max,st_256209,mini max 1,st_292800,28,2,124 W Inyo Ave_NA_Tulare_CA_93274,17523 Sabal Palm Drive_NA_Penitas_TX_78576,28,0
murphy's market,st_156446,murphys market,st_026062,30,1,3483 Mariner Blvd_NA_Spring Hill_FL_34609,14902 SE Powell Blvd_NA_Portland_OR_97236,28,0
national wholesale liquidators,st_011847,national wholesale liquidators,st_011848,30,0,725 William T Morrissey Blvd_NA_Dorchester_MA_2122,181 Mariano Bishop Blvd_NA_Fall River_MA_02721,28,0
nice n easy 3981,st_112587,nice n easy 3983,st_039425,28,1,485 Main St_NA_Phoenix_NY_13135,23179 State Route 342_NA_Watertown_NY_13601,28,0
one stop market,st_314172,one stop market,st_012091,25,0,402 W 8th St_Apt 2_Erie_PA_16502,14304 HWY 421_NA_HOSKINSTON_KY_40844,28,0
pamida 654,st_175451,pamida 684,st_054067,26,1,598 W Lucas Ln_NA_Ellsworth_WI_54011,3070 N 90th St_NA_Omaha_NE_68134,28,0
penny pantry,st_057066,penny pantry 103,st_208784,25,4,3634 W Chicago Ave_NA_Chicago_IL_60651,11352 Highway 51 S_NA_Atoka_TN_38004,28,0
petro mart 71,st_308476,petro mart 73,st_308484,33,1,14898 Clayton Rd_NA_Chesterfield_MO_63017,859 Meramec Station Rd_NA_Valley Park_MO_63088,28,0
pilot travel center 1023,st_422529,pilot travel center 1059,st_420129,33,2,1920 E Denman Ave_NA_Lufkin_TX_75901,709 N US Highway 77_NA_Schulenburg_TX_78956,28,0
pilot travel center 4619,st_419810,pilot travel center 4642,st_419812,31,2,1318 E Lee Hwy_NA_Wytheville_VA_24382,1014 Mount Olive Rd_NA_Toms Brook_VA_22660,28,0
pilot travel center 620,st_422486,pilot travel center 628,st_417261,31,1,122 Fitz Henry Rd_NA_Smithton_PA_15479,10226 Old Federal Rd_NA_Carnesville_GA_30521,28,0
prima 7-11 5102,st_050471,prima 7-11 5400,st_112378,29,2,104 S Center Ave_NA_New Stanton_PA_15672,841 Washington St W_NA_Charleston_WV_25302,28,0
publix 1079,st_001714,publix 1105,st_155003,28,3,4567 Weston Rd_NA_Weston_FL_33331,13820 Old St Aug Rd_NA_Jacksonville_FL_32258,28,0
publix 663,st_097531,publix 676,st_101048,26,2,11255 Causeway Blvd_NA_Brandon_FL_33511,2450 Vanderbilt Beach Rd_NA_Naples_FL_34109,28,0
quick stop 1,st_308069,quick stop 11,st_418837,30,1,2413 Ne 28th St_NA_Fort Worth_TX_76106,604 2nd St_NA_Muscle Shoals_AL_35661,28,0
quik-n-sav,st_084810,quik-shop,st_088511,25,5,3234 Cromwell Dr_NA_Norfolk_VA_23509,96 Main St_NA_Lubec_ME_04652,28,0
raley's 319,st_083489,raley's 418,st_156109,31,2,217 Soscol Ave_NA_Napa_CA_94559,10385 Folsom Blvd_NA_Rancho Cordova_CA_95670,28,0
raley's 409,st_156063,raley's 418,st_156109,32,2,715 E Bidwell St_NA_Folsom_CA_95630,10385 Folsom Blvd_NA_Rancho Cordova_CA_95670,28,0
rite aid 10189,st_121545,rite aid 10209,st_074187,30,2,360 Barnstable Rd_NA_Hyannis_MA_2601,1207 Acushnet Ave_NA_New Bedford_MA_2746,28,0
rite aid 10197,st_078331,rite aid 10209,st_074187,29,3,870 N Main St_Ste 1_Fall River_MA_2720,1207 Acushnet Ave_NA_New Bedford_MA_2746,28,0
rite aid 10983,st_124121,rite aid 10987,st_007268,35,1,200 Greater Butler Mart_NA_Butler_PA_16001,100 Seven Fields Blvd_NA_Seven Fields_PA_16046,28,0
rite aid 11168,st_153844,rite aid 11183,st_083229,31,2,447 W Ridge Pike_NA_Limerick_PA_19468,501 E Basin Rd_NA_New Castle_DE_19720,28,0
rite aid 11639,st_039274,rite aid 11642,st_039267,36,2,8951 Valley Falls Rd_NA_Boiling Springs_SC_29316,3050 White Horse Rd_NA_Greenville_SC_29611,28,0
rite aid 11870,st_037562,rite aid 11877,st_037560,31,1,1122 Murfreesboro Rd_NA_Franklin_TN_37064,318 N Chancery St_NA_McMinnville_TN_37110,28,0
rite aid 11871,st_223061,rite aid 11884,st_223064,25,2,2176 Hillsboro Rd_Ste 12_Franklin_TN_37069,233 S Lowry St_NA_Smyrna_TN_37167,28,0
rite aid 11877,st_037560,rite aid 11897,st_037561,32,1,318 N Chancery St_NA_McMinnville_TN_37110,578 Paul Huff Pkwy NW_NA_Cleveland_TN_37312,28,0
rite aid 11886,st_020909,rite aid 11889,st_099309,30,1,485 Highway 76_NA_White House_TN_37188,2400 Franklin Pike_NA_Nashville_TN_37204,28,0
rite aid 2740,st_067249,rite aid 2776,st_010157,30,2,2738 Federal St_NA_Camden_NJ_8105,603 E Savidge St_NA_Spring Lake_MI_49456,28,0
rite aid 3191,st_108573,rite aid 3220,st_010159,34,3,530 W Market St_NA_Tiffin_OH_44883,350 Michigan St NE_NA_Grand Rapids_MI_49503,28,0
rite aid 4269,st_209747,rite aid 4304,st_012299,28,3,6201 4th Ave_NA_Brooklyn_NY_11220,3273 W Huron St_NA_Waterford_MI_48328,28,0
rite aid 4359,st_012787,rite aid 4378,st_149316,34,2,31079 HARPER AVE_NA_ST CLAIR SHORES_MI_48082,1341 Wright Ave_NA_Alma_MI_48801,28,0
rite aid 5635,st_003252,rite aid 5660,st_094000,28,2,3813 Plaza Dr_NA_Oceanside_CA_92056,10631 Tierrasanta Blvd_NA_San Diego_CA_92124,28,0
rite aid 5733,st_003174,rite aid 5739,st_003121,32,1,211 E 17th St_NA_Costa Mesa_CA_92627,12897 Harbor Blvd_NA_Garden Grove_CA_92840,28,0
rosa's grocery,st_102867,rosado grocery,st_063186,30,2,1090 Liberty Ave_NA_Brooklyn_NY_11208,4062 L St_NA_Philadelphia_PA_19124,28,0
rutters farm store 54,st_196475,rutters farm store 59,st_196491,26,1,5305 N Susquehanna Trl_NA_York_PA_17406,69 W Main St_NA_Fawn Grove_PA_17321,28,0
safeway 1667,st_102674,safeway 1689,st_009522,22,2,3333 Arapahoe Rd_# B_Erie_CO_80516,413 Elden St_NA_Herndon_VA_20170,28,0
sam's club 4783,st_174714,sam's club 4795,st_174717,28,2,5150 N Garland Ave_NA_Garland_TX_75040,1701 W State Highway 114_NA_Grapevine_TX_76051,28,0
save a lot,st_013157,save a lot,st_137207,30,0,4148 Taylor Blvd_NA_Louisville_KY_40215,8000 Schaefer Hwy_NA_Detroit_MI_48228,28,0
save-a-lot 116,st_111020,save-a-lot 130,st_112652,28,2,110 Rodgers Blvd_NA_Chiefland_FL_32626,3000 Broadway_NA_Riviera Beach_FL_33404,28,0
save-a-lot 598,st_246942,save-a-lot 621,st_103753,28,3,302 Pearman Dairy Rd_NA_Anderson_SC_29621,2210 Brookpark Rd_NA_Cleveland_OH_44134,28,0
sheetz 173,st_080064,sheetz 188,st_104990,27,2,3832 State Route 711_NA_Ligonier_PA_15658,270 Edgewood Drive Ext_NA_Transfer_PA_16154,28,0
shop n save 1828,st_162690,shop n save 1844,st_127224,27,2,45 Gravois Bluffs Plaza Dr_NA_Fenton_MO_63026,3865 Gravois Ave_NA_Saint Louis_MO_63116,28,0
shopko hometown 554,st_373709,shopko hometown 555,st_373712,25,1,1203 N Main St_NA_Andrews_TX_79714,1145 S Highway 191_NA_Moab_UT_84532,28,0
smiths food & drug center 168,st_162650,smiths food & drug center 172,st_162649,32,2,419 Nucleus Ave_NA_Columbia Falls_MT_59912,195 3rd Avenue East N_NA_Kalispell_MT_59901,28,0
speedway 4580,st_268012,speedway 4581,st_268013,29,1,2221 SC Highway 773_NA_Prosperity_SC_29127,1240 Sumter Hwy_NA_Bishopville_SC_29010,28,0
speedy mart,st_056068,speedy mart  50,st_350697,27,4,704 Tennant Way_NA_Longview_WA_98632,2901 Westridge St_NA_Houston_TX_77054,28,0
stop & shop 828,st_113398,stop & shop 834,st_113394,39,2,20 Washington Ave_NA_Dumont_NJ_7628,404 Springfield Ave_NA_Berkeley Heights_NJ_7922,28,0
stop n go 2,st_042990,stop n go 218,st_083338,27,2,395 CONESTEE RD_NA_CONESTEE_SC_29636,750 Beloit St_NA_Delavan_WI_53115,28,0
stripes 7091,st_120097,stripes 7115,st_120102,33,3,7526 McArdle Rd_NA_Corpus Christi_TX_78412,1650 Wildcat Dr_NA_Portland_TX_78374,28,0
stripes no. 2114,st_296937,stripes no. 215,st_386027,32,2,701 S Alister St_NA_Port Aransas_TX_78373,3305 Memorial Blvd_NA_Kerrville_TX_78028,28,0
sunmart 574,st_375737,sunmart 731,st_117932,26,3,4115 193rd St_NA_Bunker Hill_KS_67626,2600 S 48th St_Ste 8_Lincoln_NE_68506,28,0
sweetbay supermarket 1934,st_050180,sweetbay supermarket 1936,st_047545,29,1,5926 Premier Way_NA_Naples_FL_34109,5401 Palmer Crossing Cir_NA_Sarasota_FL_34233,28,0
sweetheart bakery 228,st_156209,sweetheart bakery 242,st_111958,28,2,2155 US Highway 2 E_NA_Kalispell_MT_59901,2860 Old Hardin Rd_Ste E_Billings_MT_59101,28,0
target 2267,st_045278,target 2295,st_045279,28,2,41 Robert Dr_NA_South Easton_MA_2375,8061 Brewerton Rd_NA_Cicero_NY_13039,28,0
target store 1445,st_125351,target store 1531,st_014046,27,3,155 E University Dr_NA_Granger_IN_46530,5401 BOSQUE BLVD_NA_WACO_TX_76710,28,0
target store 279,st_034593,target store 364,st_034600,28,3,15901 Ford Rd_NA_Dearborn_MI_48126,2707 Schofield Ave_NA_Schofield_WI_54476,28,0
target store t-2485,st_209373,target store t-2503,st_209375,29,3,3867 Promenade Pkwy_NA_Diberville_MS_39540,5561 Grove Blvd_NA_Birmingham_AL_35226,28,0
target store t-2771,st_277820,target store t-2784,st_344564,25,2,2800 Dublin Blvd_NA_Dublin_CA_94568,7129 Okelly Chapel Rd_NA_Cary_NC_27519,28,0
target stores t- 0092,st_196275,target stores t- 0253,st_196291,30,3,301 S Maple Ln_NA_Wichita_KS_67209,2000 10th Ave S_NA_Great Falls_MT_59405,28,0
the grocery outlet,st_121723,the grocery store,st_391277,28,5,1609 12th Ave N_NA_Great Falls_MT_59401,715 Raley St_NA_Gadsden_AL_35903,28,0
the meat shop inc.,st_356121,the meat shoppe,st_144012,27,5,95 White Oak Rd_NA_Lancaster_KY_40444,109 NW 9th Ave_NA_Okeechobee_FL_34972,28,0
the store,st_162642,the store,st_100758,31,0,1210 E 15th St_NA_Joplin_MO_64804,4559 Beckwith Rd_NA_Fayetteville_WV_25840,28,0
tigermart 212 212,st_349755,tigermart 217,st_349692,33,5,1111 Broadway_NA_Nashville_TN_37203,4106 Franklin Rd_NA_Murfreesboro_TN_37128,28,0
trader joe's 100,st_091701,trader joe's 108,st_133390,32,1,3 Masonic Ave_NA_San Francisco_CA_94118,225 El Cerrito Plz_NA_El Cerrito_CA_94530,28,0
valero corner store 2742386,st_061796,valero corner store 2742417,st_207444,27,3,5121 N Shepherd Dr_NA_Houston_TX_77018,7887 McCallum Blvd_NA_Dallas_TX_75252,28,0
walgreen 05414,st_104942,walgreen 05464,st_009386,31,1,9220 Little Rd_NA_New Port Richey_FL_34654,4601 Broadway_NA_West Palm Beach_FL_33407,28,0
walgreen 07686,st_009422,walgreen 07801,st_009185,24,3,2814 W Kennedy Blvd_NA_Orlando_FL_32810,11306 US Highway 70 W_NA_Clayton_NC_27520,28,0
walgreen 09005,st_010149,walgreen 09090,st_010144,30,2,200 E Broadway_NA_Louisville_KY_40202,317 S Main St_NA_Graham_NC_27253,28,0
walgreens 02884,st_093310,walgreens 02922,st_018474,31,3,600 Newark Ave_NA_Elizabeth_NJ_7208,102 E Northland Ave_NA_Grand Chute_WI_54911,28,0
walgreens 03193,st_084783,walgreens 03215,st_171342,24,3,7150 W Atlantic Blvd_NA_Margate_FL_33063,1935 N Power Rd_NA_Mesa_AZ_85205,28,0
walgreens 04185,st_089963,walgreens 04254,st_090790,32,3,4951 Roe Blvd_NA_Roeland Park_KS_66205,5201 N 91st St_NA_Milwaukee_WI_53225,28,0
walgreens 07210,st_146132,walgreens 07226,st_140321,27,2,8005 El Camino Real_NA_Atascadero_CA_93422,9714 E Mill Plain Blvd_NA_Vancouver_WA_98664,28,0
walgreens 07305,st_015443,walgreens 07347,st_027268,28,2,2851 S Rose Ave_NA_Oxnard_CA_93033,129 Somerset St_NA_Somerville_NJ_8876,28,0
walgreens 07770,st_033989,walgreens 07788,st_009036,27,2,6421 W Saginaw Hwy_NA_Lansing_MI_48917,320 S Scatterfield Rd_NA_Anderson_IN_46012,28,0
walgreens 09165,st_020222,walgreens 09177,st_183616,28,2,1832 Fm 646 Rd W_NA_Dickinson_TX_77539,3 Airport Rd_NA_West Lebanon_NH_3784,28,0
walgreens 10421,st_035208,walgreens 10435,st_251960,31,2,2875 Main St_NA_Susanville_CA_96130,766 Raleigh Rd_NA_Rocky Mount_NC_27803,28,0
walgreens 10947,st_051178,walgreens 10963,st_188918,27,2,2015 Pepperell Pkwy_NA_Opelika_AL_36801,6101 W Greenfield Ave_NA_W Allis_WI_53214,28,0
walgreens 11899,st_194871,walgreens 11945,st_195186,27,3,6485 S Fort Apache Rd_NA_Las Vegas_NV_89148,11932 State Rd_NA_Ft Wayne_IN_46818,28,0
walgreens 1583,st_234168,walgreens 15907,st_401336,30,3,9329 Katy Fwy_NA_Houston_TX_77024,800 Devon Ave_NA_Park Ridge_IL_60068,28,0
walgreens 2703,st_100861,walgreens 2739,st_070142,26,2,1219 N Cedar Ave_NA_Fresno_CA_93703,440 Blossom Hill Rd_NA_San Jose_CA_95123,28,0
walgreens 6298,st_131854,walgreens 6310,st_120856,22,3,49 W Tulare Ave_NA_Tulare_CA_93274,6820 W Ann Rd_NA_Las Vegas_NV_89130,28,0
walgreens 6535,st_122822,walgreens 6542,st_121405,25,2,2420 E Baseline Rd_NA_Phoenix_AZ_85042,1100 Geronimo Dr_NA_El Paso_TX_79925,28,0
walmart 1631,st_084932,walmart 1633,st_141232,28,1,1900 Cunningham Dr_NA_Hampton_VA_23666,21 County Road 120_NA_Saint Cloud_MN_56303,28,0
walmart s/c 2626,st_095001,walmart s/c 268,st_123593,26,2,6868 US Highway 129_NA_Live Oak_FL_32060,175 JI Bell Ln_NA_Savannah_TN_38372,28,0
walmart store 1171,st_142058,walmart store 1203,st_143841,27,3,8320 Lockwood Ridge Rd_NA_Sarasota_FL_34243,3846 State Road 674_NA_Ruskin_FL_33573,28,0
walmart supercenter 108,st_125605,walmart supercenter 1100,st_137425,25,2,1608 S Division St_NA_Guthrie_OK_73044,1500 MILITARY ST_NA_HAMILTON_AL_35570,28,0
walmart supercenter 2515,st_107098,walmart supercenter 253,st_082377,29,2,3721 E Thomas Rd_NA_Phoenix_AZ_85018,1316 S State St_NA_Jerseyville_IL_62052,28,0
wawa 586,st_241020,wawa 592,st_241026,28,2,601 Hoagie Dr_NA_Bel Air_MD_21014,23141 Three Notch Rd_NA_California_MD_20619,28,0
wawa 851,st_241128,wawa 8607,st_289228,26,3,902 N Dupont Blvd_NA_Milford_DE_19963,10373 Sliding Hill Rd_NA_Ashland_VA_23005,28,0
winco foods 46,st_029502,winco foods 63,st_048116,33,2,12880 Day St_NA_Moreno Valley_CA_92553,2400 N Park Blvd_NA_Pittsburg_CA_94565,28,0
7 eleven 22963h,st_394581,7 eleven 23265d,st_025654,31,4,490 N Main St_NA_Nephi_UT_84648,2450 Northgate Blvd_NA_Sacramento_CA_95833,29,0
7 eleven 37750h,st_409805,7 eleven 39137,st_239718,23,5,13695 SW 228 Street_NA_Homested_FL_33033,5151 70th St_NA_La Mesa_CA_91942,29,0
7-eleven 11572a,st_064755,7-eleven 116,st_101835,35,4,12405 Georgia Ave_NA_Silver Spring_MD_20906,1800 Lyle Ave_NA_Waco_TX_76708,29,0
7-eleven 16729 d,st_156990,7-eleven 16780d,st_132029,29,3,1208 Tennessee St_NA_Vallejo_CA_94590,390 W Grand Ave_NA_Grover Beach_CA_93433,29,0
7-eleven 16927f,st_192612,7-eleven 16981 c,st_155780,32,4,10950 Warner Ave_NA_Fountain Valley_CA_92708,801 Broadway St_NA_King City_CA_93930,29,0
7-eleven 19555e,st_362064,7-eleven 19571b,st_301672,30,3,266 Main Dunstable Rd_NA_Nashua_NH_3062,26900 Allen Rd_NA_Woodhaven_MI_48183,29,0
7-eleven 24853,st_160664,7-eleven 25061,st_164110,30,4,3156 Clark Rd_NA_Sarasota_FL_34231,3350 N US Highway 17 92_NA_Longwood_FL_32750,29,0
7-eleven 30097,st_038975,7-eleven 30214f,st_021887,33,4,6001 N Western Ave_NA_Chicago_IL_60659,1011 Route 28_NA_South Yarmouth_MA_02664,29,0
7-eleven 32983,st_113063,7-eleven 33021a,st_371209,25,5,6008 W Linebaugh Ave_NA_Tampa_FL_33625,10170 N Mccarran Blvd_NA_Reno_NV_89503,29,0
7-eleven 34503a,st_117206,7-eleven 34536,st_281605,28,2,1302 Hanover Ave_NA_Allentown_PA_18109,7950 Gaylord Pkwy_NA_Frisco_TX_75034,29,0
7-eleven convenience store 36395,st_314557,7-eleven convenience store 36398,st_314556,31,1,1626 N University Dr_NA_Nacogdoches_TX_75961,402 S Ellis St_NA_Groesbeck_TX_76642,29,0
7-eleven inc 22756,st_159823,7-eleven inc 23345,st_089097,29,4,2610 Cunningham Dr_NA_Hampton_VA_23666,800 E Little Creek Rd_NA_Norfolk_VA_23518,29,0
7-eleven inc 34313h,st_224070,7-eleven inc 34514h,st_232986,28,2,639 Colonial Trl E_NA_Surry_VA_23883,10176 Harry Byrd Hwy_NA_Berryville_VA_22611,29,0
