,store1id,store1name,store2name,store2name,address_distence,name_distance,
2617,weis market 38,st_094824,weis market 41,st_074487,33,2,
2618,weis market 48,st_073528,weis market 65,st_074483,31,2,
2619,weis market 48,st_073528,weis market 77,st_074503,26,2,
2620,weis market 65,st_074483,weis market 77,st_074503,22,2,
2621,weis market 82,st_073592,weis market 83,st_154210,34,1,
2622,wesco 03,st_144047,wesco 18,st_020396,10,2,
2623,wesco 03,st_144047,wesco 26,st_083360,11,2,
2624,wesco 18,st_020396,wesco 26,st_083360,11,2,
2625,white hen pantry 1-7411-6,st_053299,white hen pantry 1-7901-5,st_040253,23,3,
2626,white hen pantry 1-8603-1,st_045594,white hen pantry 1-9501-7,st_177690,29,4,
2627,white oak station llc 10 10,st_413218,white oak station llc 4 4,st_423305,24,4,
2628,whole foods market 10201,st_144487,whole foods market 10206,st_012874,35,1,
2629,whole foods market 17,st_091556,whole foods market 30,st_010875,33,2,
2630,wholesale food outlet,st_074861,wholesale meat outlet,st_111502,30,4,
2631,wilson farms 304,st_069306,wilson farms 319,st_067166,29,2,
2632,winco foods 46,st_029502,winco foods 63,st_048116,33,2,
2633,winkler food mart,st_356345,winkler food mart,st_182055,0,0,
2634,winn dixie 0741,st_095753,winn dixie 1454,st_086878,26,4,
2635,winn dixie 2235,st_160212,winn dixie 2249,st_153092,25,2,
2636,winn dixie 257,st_155799,winn dixie 343,st_081758,36,3,
2637,winn dixie 2628,st_112276,winn dixie 297,st_081641,21,3,
2638,winn dixie 367,st_163697,winn dixie 445,st_335771,26,3,
2639,winn dixie 639,st_074331,winn dixie 640,st_085701,26,2,
2640,winn-dixie 2452,st_344021,winn-dixie 2477,st_344032,33,2,
2641,winn-dixie 2456,st_344025,winn-dixie 2477,st_344032,21,2,
2642,winn-dixie 2487,st_344035,winn-dixie 2517,st_344042,34,2,
2643,winn-dixie 2531,st_344047,winn-dixie 426,st_159962,37,4,
2644,winn-dixie 476,st_099320,winn-dixie 543,st_078553,25,3,
2645,wonder hostess 16,st_099087,wonder hostess 26,st_162627,32,1,
2646,wonder/hostess 042,st_082311,wonder/hostess 063,st_082308,30,2,
2647,wuest pic n pac 13,st_380607,wuest's pic n pac 5,st_379237,21,4,
2648,xpress pantry,st_311778,xpress stop,st_129174,25,5,
2649,yesway 1059,st_421604,yesway 1078,st_421553,24,2,
2650,young's 3617,st_329142,young's 3618,st_329146,11,1,
2651,young's 642,st_059159,young's 645,st_059158,24,1,
2652,zip trip 12,st_063138,zip trip 30,st_063164,28,2,
2653,zip trip 24,st_063155,zip trip 25,st_063156,25,1,
2654,zip trip 33,st_063165,zip trip 34,st_063166,38,1,
